"item-value";"item-index";"item-count";"stat-multiple";"stat-type";"ProfileInternalColumnName";"ProfileSourceAttributeType";"ProfileSourceAttributeName";"ProfileInputName";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
"john.will.smith@gmail.com";0;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"john.will.smith@gmail.com";0;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"john.will.smith@gmail.com";0;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"john.will.smith@gmail.com";0;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;1;"true";"first_x";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;1;"true";"last_x";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;1;"true";"first_x";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;1;"true";"last_x";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"4";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;1;"true";"first_x";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;1;"true";"last_x";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"1";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
;0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"Male"
"31";0;1;"true";"first_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"46";1;1;"true";"first_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"46";1;1;"true";"last_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"31";0;1;"true";"last_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"31";0;;"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"31";0;;"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"31";0;;"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"31";0;;"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"31";0;;"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"31";0;;"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"46";1;;"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"46";1;;"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"46";1;;"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"46";1;;"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"46";1;;"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Lupita Isidoro";0;1;"true";"first_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Sarmiento Olene";1;1;"true";"first_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Sarmiento Olene";1;1;"true";"last_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Lupita Isidoro";0;1;"true";"last_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Lupita Isidoro";0;;"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Lupita Isidoro";0;;"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Lupita Isidoro";0;;"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Lupita Isidoro";0;;"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Lupita Isidoro";0;;"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Lupita Isidoro";0;;"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Sarmiento Olene";1;;"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Sarmiento Olene";1;;"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Sarmiento Olene";1;;"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Sarmiento Olene";1;;"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Sarmiento Olene";1;;"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;2;"true";"first_x";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;2;"true";"last_x";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;;"true";"quantiles";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;;"true";"quantiles";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;;"true";"quantiles";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;;"true";"quantiles";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;;"true";"quantiles";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;;"true";"quantiles";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;;"true";"quantiles";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;;"true";"quantiles";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;;"true";"quantiles";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;;"true";"quantiles";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"mle";0;;"true";"quantiles";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-28";0;1;"true";"first_x";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-03";1;1;"true";"first_x";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-03";1;1;"true";"last_x";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-28";0;1;"true";"last_x";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-28";0;;"true";"quantiles";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-28";0;;"true";"quantiles";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-28";0;;"true";"quantiles";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-28";0;;"true";"quantiles";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-28";0;;"true";"quantiles";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-28";0;;"true";"quantiles";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-03";1;;"true";"quantiles";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-03";1;;"true";"quantiles";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-03";1;;"true";"quantiles";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-03";1;;"true";"quantiles";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-03";1;;"true";"quantiles";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-29";0;1;"true";"first_x";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-04";1;1;"true";"first_x";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-04";1;1;"true";"last_x";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-29";0;1;"true";"last_x";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-29";0;;"true";"quantiles";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-29";0;;"true";"quantiles";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-29";0;;"true";"quantiles";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-29";0;;"true";"quantiles";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-29";0;;"true";"quantiles";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1992-04-29";0;;"true";"quantiles";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-04";1;;"true";"quantiles";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-04";1;;"true";"quantiles";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-04";1;;"true";"quantiles";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-04";1;;"true";"quantiles";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1997-12-04";1;;"true";"quantiles";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;2;"true";"first_x";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;2;"true";"last_x";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"HI:123456";0;;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900155";0;1;"true";"first_x";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900991,44 7700 900059";1;1;"true";"first_x";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900991,44 7700 900059";1;1;"true";"last_x";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900155";0;1;"true";"last_x";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900155";0;;"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900155";0;;"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900155";0;;"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900155";0;;"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900155";0;;"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900155";0;;"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900991,44 7700 900059";1;;"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900991,44 7700 900059";1;;"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900991,44 7700 900059";1;;"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900991,44 7700 900059";1;;"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"44 7700 900991,44 7700 900059";1;;"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"jane.watson@gmail.com";0;1;"true";"first_x";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"john.w.smith@gmail.com";1;1;"true";"first_x";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"john.w.smith@gmail.com";1;1;"true";"last_x";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"jane.watson@gmail.com";0;1;"true";"last_x";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"jane.watson@gmail.com";0;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"jane.watson@gmail.com";0;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"jane.watson@gmail.com";0;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"jane.watson@gmail.com";0;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"jane.watson@gmail.com";0;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"jane.watson@gmail.com";0;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"john.w.smith@gmail.com";1;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"john.w.smith@gmail.com";1;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"john.w.smith@gmail.com";1;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"john.w.smith@gmail.com";1;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"john.w.smith@gmail.com";1;;"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;1;"true";"first_x";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;1;"true";"first_x";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;1;"true";"last_x";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;1;"true";"last_x";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;1;"true";"first_x";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;1;"true";"first_x";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;1;"true";"last_x";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;1;"true";"last_x";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"1";0;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"3";0;1;"true";"first_x";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;1;"true";"first_x";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;1;"true";"last_x";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"3";0;1;"true";"last_x";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"3";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"3";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"3";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"3";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"3";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"3";0;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"4";1;;"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Z049";0;1;"true";"first_x";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Z051";1;1;"true";"first_x";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Z051";1;1;"true";"last_x";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Z049";0;1;"true";"last_x";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Z049";0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
"Z049";0;;"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"mle"
