"item-count";"item-percent";"item-value";"ProfileInternalColumnName";"ProfileSourceAttributeType";"ProfileSourceAttributeName";"ProfileInputName";"FrequencyType";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
9;"23.0769230769%";"2001.07.01";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
7;"17.9487179487%";"2003-12-06";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"7.6923076923%";"01\\01\\1998";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"5.1282051282%";"NULL";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"16.11.1978";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1905-06-03";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1933-09-00";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1939-05-12";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1952-12-19";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1953-06-23";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1956-05-16";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1960-09-16";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1971-03-28";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1988-10-26";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"1993-03-05";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"2001-05-07";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"4038-11-21";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"5.1.1982";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"781216";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"B. 1982-01-05";"S_4";"STRING";"BirthDate";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
35;"89.7435897436%";;"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"5.1282051282%";"07801211963";"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"5.1282051282%";"HI:123456";"S_5";"STRING";"Description";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";;"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"7.6923076923%";"44 7700 900732";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"5.1282051282%";"44 7700 900005";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"5.1282051282%";"44 7700 900195";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"5.1282051282%";"44 7700 900350";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"5.1282051282%";"44 7700 900945";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900028";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900028 ,44 7700 900301";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900032";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900038";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900109";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900155";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900188";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900188 44 7700 900489";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900198";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900272";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900301, 44 7700 900005";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900301,44 7700 900059";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900425";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900480";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900489 44 7700 900489";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900525";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900537 44 7700 900489";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900537, 44 7700 900005";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900556";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900561 44 7700 900489";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900662";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900696";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900875";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900990";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900990, 44 7700 900005";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900991";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"44 7700 900991 ,44 7700 900301";"S_6";"STRING";"Mobile";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
13;"33.3333333333%";;"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"15.3846153846%";"jane.watson@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"12.8205128205%";"john.smith@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"12.8205128205%";"john.will.smith@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
4;"10.2564102564%";"smith.john@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"7.6923076923%";"john.w.smith@gmail.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"5.1282051282%";"john.smith@.com";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"2.5641025641%";"dr.john.smith@gmail.c";"S_7";"STRING";"Email";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
12;"30.7692307692%";;"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
9;"23.0769230769%";"4";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
7;"17.9487179487%";"3";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"15.3846153846%";"2";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"12.8205128205%";"1";"S_8";"STRING";"directmailing";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
10;"25.641025641%";;"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
16;"41.0256410256%";"4";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"12.8205128205%";"2";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"12.8205128205%";"3";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"7.6923076923%";"1";"S_9";"STRING";"directemail";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
12;"30.7692307692%";;"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
10;"25.641025641%";"1";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
7;"17.9487179487%";"2";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"15.3846153846%";"3";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
4;"10.2564102564%";"4";"S_10";"STRING";"directtelephone";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
11;"28.2051282051%";;"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"15.3846153846%";"Z046";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"15.3846153846%";"Z049";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
6;"15.3846153846%";"Z050";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"12.8205128205%";"Z021";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
5;"12.8205128205%";"Z051";"S_11";"STRING";"titleCode";"in";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
